building_id,building_code,building_block,building_coord_x,building_coord_y,demand_kwh,max_pv_gen_kwh,max_pv_size_kw,existing_pv_size_kw,pv_possible,minergie
B148455,148455,Z0089,682345,247479,11842.9018,29197.0364,39,0,1,0
B148456,148456,Z0089,682332,247451,18721.6028,51283.9137,69,0,1,0
B148457,148457,Z1403,682290,247448,17531.4745,46559.3152,52,0,1,0
B148458,148458,Z1403,682277,247464,10306.8819,27221.5804,30,0,1,0
B148459,148459,Z1403,682252,247462,11933.0516,32576.6454,36,0,1,0
B148460,148460,Z1403,682232,247450,11119.4576,29006.6021,32,0,1,0
B148461,148461,Z1403,682216,247430,6598.3595,20081.4938,22,0,1,0
B148462,148462,Z1403,682211,247438,36509.0175,15916.4432,17,0,1,0
B148463,148463,Z1403,682204,247428,5934.4505,18445.2239,20,0,1,0
B148464,148464,Z1403,682197,247421,6451.7293,19635.2383,22,0,1,0
B148465,148465,Z1403,682249,247438,6964.935,17850.2167,20,0,1,0
B148466,148466,Z1403,682230,247436,10098.1375,31386.631,35,0,1,0
B148467,148467,Z0126,682286,247408,31512.8707,66624.4401,72,0,1,0
B148468,148468,Z1403,682276,247442,8382.3604,21866.5154,24,0,1,0
B148469,148469,Z1403,682261,247440,7382.4238,21569.0118,24,0,1,0
B148470,148470,Z0126,682351,247388,124690.8905,53635.7304,58,0,1,0
B148472,148472,Z0121,682256,247338,19938.2553,50321.4593,53,0,1,0
B148473,148473,Z0126,682363,247370,15679.0682,46148.1213,50,0,1,0
B148474,148474,Z0126,682343,247337,5588.7602,18642.6186,20,0,1,0
B148475,148475,Z0126,682336,247328,7267.4242,18489.8102,20,0,1,0
B148476,148476,Z0126,682328,247318,9455.0828,26283.036,28,0,1,0
B148477,148477,Z0126,682316,247305,12533.4818,33006.6033,35,0,1,0
B148478,148478,Z0143,682312,247360,47158.086,89727.81,107,0,1,1
B148479,148479,Z0126,682328,247397,139887.084,61123.3395,66,0,1,1
B148480,148480,Z0126,682302,247304,6258.597,16197.685,17,0,1,0
B148481,148481,Z0126,682291,247305,7175.8052,19406.6603,21,0,1,0
B148482,148482,Z0126,682275,247307,12694.3241,32853.795,35,0,1,0
B148490,148490,Z0126,682282,247325,3868.3586,15280.8349,16,0,1,0
B148491,148491,Z0126,682275,247317,4304.0579,14516.7931,15,0,1,0
B148503,148503,Z0147,682027,247274,15429.8513,40056.4461,42,0,1,0
B148504,148504,Z0147,682009,247257,145365.7752,61272.1132,65,0,1,0
B148505,148505,Z0147,682060,247250,9147.5306,28498.6573,30,0,1,0
B148506,148506,Z0147,682051,247236,8842.6129,27548.7021,29,0,1,0
B148507,148507,Z0147,682041,247222,8029.4991,25015.4881,26,0,1,0
B148508,148508,Z0147,682031,247229,9350.809,29131.9608,30,0,1,0
B148509,148509,Z0147,682020,247243,9604.9071,29923.5902,31,0,1,0
B148510,148510,Z0610,682087,247161,11628.8864,35875.0225,38,0,1,0
B148511,148511,Z0610,682074,247176,9690.7387,29895.8521,32,0,1,0
B148512,148512,Z0610,682062,247191,13256.9305,35875.0225,38,0,1,0
B148513,148513,Z0610,682084,247230,9710.1202,26276.8805,28,0,1,0
B148514,148514,Z0610,682076,247218,8415.6415,25962.1873,28,0,1,0
B148515,148515,Z0610,682067,247206,7497.5715,23129.9487,25,0,1,0
B148516,148516,Z0610,682111,247182,8874.6765,27378.3067,29,0,1,0
B148517,148517,Z0610,682099,247171,9584.6506,27378.3067,29,0,1,0
B148518,148518,Z0147,682081,247279,10163.9229,31665.1748,33,0,1,0
B148519,148519,Z0147,682070,247264,10163.9229,31665.1748,33,0,1,0
B148520,148520,Z1184,682097,247248,9381.3848,35035.7921,37,0,1,0
B148522,148522,Z1184,682104,247263,6902.5886,19384.5571,20,0,1,0
B148523,148523,Z1193,682158,247219,10665.2744,33744.9651,36,0,1,0
B148524,148524,Z1193,682144,247205,11078.8154,34704.5376,37,0,1,0
B148525,148525,Z0610,682124,247192,9078.692,28007.693,30,0,1,0
B148526,148526,Z0147,682098,247311,17786.865,55414.0559,58,0,1,0
B148527,148527,Z0146,682183,247300,7670.2585,24339.4239,27,0,1,0
B148528,148528,Z0146,682169,247306,7855.9445,20940.0631,23,0,1,0
B148529,148529,Z0146,682154,247312,7855.9445,20940.0631,23,0,1,0
B148532,148532,Z0146,682122,247282,10626.9503,29506.4525,32,0,1,0
B148533,148533,Z0146,682138,247312,9451.6194,26243.066,29,0,1,0
B148534,148534,Z0146,682128,247297,8111.0076,21619.9352,24,0,1,0
B148535,148535,Z1183,682176,247242,8397.922,25888.58,28,0,1,0
B148536,148536,Z1178,682161,247255,11518.6418,37203.0432,39,0,1,0
B148537,148537,Z0146,682199,247296,7855.9445,20940.0631,23,0,1,0
B148538,148538,Z0146,682211,247287,10559.6137,28146.7081,31,0,1,0
B148539,148539,Z0146,682201,247272,7804.9318,20804.0886,23,0,1,0
B148540,148540,Z0146,682191,247259,8008.9823,21347.9864,23,0,1,0
B148541,148541,Z0611,682128,247112,11533.1541,31509.533,33,0,1,0
B148542,148542,Z0611,682117,247123,8683.8347,25148.4536,27,0,1,0
B148543,148543,Z0611,682109,247138,12504.722,35503.6992,38,0,1,0
B148544,148544,Z0611,682124,247151,11391.1479,32988.8539,35,0,1,0
B148545,148545,Z0611,682158,247119,9143.5672,26479.8423,28,0,1,0
B148546,148546,Z0611,682142,247122,9450.0554,27367.4348,29,0,1,0
B148547,148547,Z1177,682178,247202,11901.7208,38178.419,40,0,1,0
B148548,148548,Z0611,682139,247162,10573.8458,30621.9406,33,0,1,0
B148549,148549,Z1177,682198,247190,8307.3171,34126.8317,36,0,1,0
B148550,148550,Z1189,682215,247173,12983.1639,37031.8421,39,0,1,0
B148551,148551,Z1189,682203,247158,11286.5991,36699.7179,39,0,1,0
B148552,148552,Z0611,682170,247129,9398.9741,27219.5027,29,0,1,0
B148553,148553,Z1179,682209,247242,5218.384,16398.0075,17,0,1,0
B148554,148554,Z1179,682203,247234,5023.3042,15784.9979,16,0,1,0
B148555,148555,Z1179,682239,247205,5998.7031,18850.046,20,0,1,0
B148556,148556,Z1179,682246,247213,5998.7031,18850.046,20,0,1,0
B148557,148557,Z1179,682252,247221,6145.0129,19309.8032,20,0,1,0
B148558,148558,Z1179,682261,247233,12094.946,38006.5969,40,0,1,0
B148559,148559,Z1179,682221,247205,6145.0129,19309.8032,20,0,1,0
B148560,148560,Z1179,682211,247213,9461.369,29730.9669,31,0,1,0
B148561,148561,Z1179,682198,247223,9949.0685,31263.491,33,0,1,0
B148562,148562,Z1179,682231,247197,7998.2707,25133.3947,26,0,1,0
B148563,148563,Z0612,682257,247078,25435.3706,62967.3751,67,0,1,0
B148564,148564,Z0612,682237,247083,25407.8861,63424.7652,67,0,1,0
B148565,148565,Z0612,682216,247084,14720.4904,37505.991,39,0,1,0
B148566,148566,Z0612,682196,247089,14047.6293,35066.5769,37,0,1,0
B148567,148567,Z0612,682176,247097,14365.2279,38420.7713,40,0,1,0
B148568,148568,Z0612,682294,247085,17203.2562,39640.4783,42,0,1,0
B148569,148569,Z0612,682277,247075,26567.3245,62662.4484,66,0,1,0
B148570,148570,Z0612,682247,247149,252961.375,106419.4378,113,0,1,0
B148571,148571,Z0612,682225,247143,8907.0113,26681.0911,28,0,1,0
B148572,148572,Z0612,682214,247132,8499.8337,25461.3841,27,0,1,0
B148573,148573,Z0612,682202,247122,9800.7663,25308.9207,26,0,1,0
B148574,148574,Z0612,682190,247112,9800.7663,25308.9207,26,0,1,0
B148575,148575,Z0612,682303,247103,25395.6708,70438.0806,75,0,1,0
B148576,148576,Z0612,682276,247122,77453.9649,86141.8086,91,0,1,0
B148577,148577,Z1176,682305,247195,57020.4571,24933.1703,26,0,1,0
B148578,148578,Z1176,682298,247208,12201.6011,42277.9845,45,0,1,0
B148579,148579,Z1176,682287,247222,11506.5204,33915.3062,36,0,1,0
B148580,148580,Z1179,682272,247247,8827.3598,27738.6856,29,0,1,0
B148582,148582,Z1176,682276,247209,7911.8007,20751.8312,22,0,1,0
B148583,148583,Z1176,682267,247197,11749.6145,30818.018,32,0,1,0
B148584,148584,Z1176,682255,247181,13166.6535,34534.7639,36,0,1,0
B148585,148585,Z1176,682283,247158,31269.9642,42897.4421,45,0,1,0
B148818,148818,Z1218,682128,247958,8071.4475,22312.3355,25,0,1,0
B148819,148819,Z1230,682111,247970,11465.715,34890.2098,37,0,1,0
B148820,148820,Z1230,682097,247978,5860.2543,19383.4499,20,0,1,0
B148821,148821,Z0038,682045,247968,97463.679,176830.91,188,0,1,0
B148830,148830,Z1443,682063,247920,6814.986,47792.1208,52,0,1,0
B148831,148831,Z1443,682067,247933,4446.275,22322.0684,24,0,1,0
B148832,148832,Z1218,682082,247958,3704.6922,13839.2967,15,0,1,0
B148833,148833,Z1443,682098,247895,7886.845,21320.4371,23,0,1,0
B148834,148834,Z1443,682100,247909,9120.5642,32052.2008,35,0,1,0
B148835,148835,Z1218,682108,247926,11861.9627,31773.8956,35,0,1,0
B148836,148836,Z1218,682116,247933,4753.9804,13980.514,15,0,1,0
B148837,148837,Z1218,682121,247944,7192.7836,24854.2472,27,0,1,0
B148838,148838,Z1218,682092,247941,12919.4245,39682.0651,44,0,1,0
B148839,148839,Z1443,682081,247919,6498.402,48078.3012,52,0,1,0
B148840,148840,Z1218,682077,247949,6720.7572,20194.0758,22,0,1,0
B148841,148841,Z1443,682091,247882,9568.449,26900.9542,29,0,1,0
B148842,148842,Z1443,682079,247886,6730.4877,16312.2807,17,0,1,0
B148843,148843,Z1443,682069,247891,7524.4654,18887.904,20,0,1,0
B148844,148844,Z1443,682058,247896,45691.0376,15883.0102,17,0,1,0
B148845,148845,Z1443,682048,247902,64789.2951,25613.1426,28,0,1,0
B148846,148846,Z1083,682077,247850,4696.0186,16519.2969,17,0,1,0
B148847,148847,Z1083,682073,247841,5494.3418,16806.589,18,0,1,0
B148848,148848,Z1083,682067,247828,10611.9812,27723.6895,29,0,1,0
B148849,148849,Z1441,681998,247887,5682.152,14998.3833,15,0,1,0
B148850,148850,Z1083,682055,247816,13622.5375,39933.6046,42,0,1,0
B148851,148851,Z1085,682036,247825,5787.628,19618.64,21,0,1,0
B148852,148852,Z1082,682023,247831,5288.6219,17210.7378,18,0,1,0
B148853,148853,Z1441,681996,247849,10000.2213,34588.1085,36,0,1,0
B148854,148854,Z1082,682014,247835,4819.9204,16923.8922,18,0,1,0
B148855,148855,Z1203,682021,247849,7292.7048,18091.9042,19,0,1,0
B148856,148856,Z1441,681980,247851,12192.3153,39026.4056,41,0,1,0
B148857,148857,Z1203,682025,247858,5054.4305,15265.0441,16,0,1,0
B148858,148858,Z1203,682032,247870,11366.3641,27703.2282,29,0,1,0
B148859,148859,Z1441,681989,247892,6667.8314,17600.1437,18,0,1,0
B148860,148860,Z0024,681936,247916,8016.5966,20306.821,32,0,1,0
B148861,148861,Z0024,681926,247921,8075.9788,20457.2419,32,0,1,0
B148862,148862,Z0024,681940,247882,4631.8113,11732.8299,18,0,1,0
B148863,148863,Z1441,681960,247865,11291.0646,33975.9295,36,0,1,0
B148864,148864,Z0024,681944,247894,8895.0435,27226.1822,43,0,1,0
B148865,148865,Z1441,681968,247881,12094.6629,31374.1692,33,0,1,0
B148866,148866,Z0024,681949,247909,12232.7325,30986.7046,49,0,1,0
B148867,148867,Z1441,681976,247896,12003.1137,30608.9455,32,0,1,0
B148868,148868,Z0064,682041,247773,6164.3988,19983.859,21,0,1,0
B148869,148869,Z1081,682049,247790,9515.6546,29383.7825,31,0,1,0
B148870,148870,Z1081,682039,247798,5459.9354,16501.2375,17,0,1,0
B148871,148871,Z1084,682023,247802,8199.136,32824.17,35,0,1,0
B148872,148872,Z0064,682012,247811,4068.9302,13477.4863,14,0,1,0
B148873,148873,Z0064,682035,247760,8882.1025,28194.2817,30,0,1,0
B148874,148874,Z0064,682010,247768,6598.54,18279.809,19,0,1,0
B148875,148875,Z1545,681989,247747,6110.325,16505.64,22,0,1,0
B148876,148876,Z0064,681999,247774,9730.0505,25560.7499,27,0,1,0
B148877,148877,Z1543,681977,247756,3103.356,15882.47,18,0,1,0
B148878,148878,Z0064,681999,247803,3422.2936,15801.1908,17,0,1,0
B148879,148879,Z0064,682003,247814,5304.2501,17195.4136,18,0,1,0
B148880,148880,Z1446,682012,247732,297783.798,126172.3,136,0,1,0
B148881,148881,Z1146,681993,247713,3334.8334,5184.2135,7,0,1,0
B148882,148882,Z1146,681986,247719,3159.3158,5184.2135,7,0,1,0
B148883,148883,Z1148,681970,247732,7997.859,29687.56,40,0,1,0
B148884,148884,Z1445,681996,247684,11619.914,39132.2667,42,0,1,0
B148885,148885,Z1445,682005,247696,7690.3222,29466.1291,31,0,1,0
B148886,148886,Z1445,681990,247668,12499.8252,39911.794,42,0,1,0
B148887,148887,Z1445,681975,247678,10595.555,28998.4128,31,0,1,0
B148888,148888,Z1445,681963,247691,9256.8693,28374.791,30,0,1,1
B148889,148889,Z1445,681953,247704,12460.1529,33207.8598,35,0,1,0
B148890,148890,Z0148,681953,247648,688272.4859,249080.3218,265,0,1,0
B148891,148891,Z1151,681905,247635,10394.31,30780.4593,36,0,1,0
B148892,148892,Z1151,681884,247636,7239.004,32869.6307,39,0,1,0
B148893,148893,Z1445,681961,247716,48723.2109,20579.5188,22,0,1,0
B148894,148894,Z0023,681974,247804,11019.6293,36698.9154,51,0,1,0
B148895,148895,Z0023,681972,247827,32097.7313,99902.6029,139,0,1,0
B148896,148896,Z0023,681946,247836,12244.0325,40776.5726,57,0,1,0
B148897,148897,Z0065,681927,247749,114391.706,143665.06,152,0,1,0
B148898,148898,Z0023,681968,247790,8433.0774,24635.846,34,0,1,0
B148899,148899,Z0023,681955,247794,8433.0774,24635.846,34,0,1,0
B148900,148900,Z0023,681943,247800,8060.6547,26844.577,37,0,1,0
B148902,148902,Z0015,681917,247833,12964.0954,43560.6753,62,0,1,0
B148903,148903,Z0148,681855,247640,22774.7262,65809.0088,70,0,1,0
B148904,148904,Z0148,681827,247657,321005.9766,159628.2594,170,0,1,0
B148905,148905,Z0299,681743,247700,666274.349,210678.9,224,0,1,0
B148906,148906,Z0297,681773,247670,16479.8157,64091.5216,68,0,1,0
B148907,148907,Z0297,681788,247683,17468.6046,64091.5216,68,0,1,0
B148908,148908,Z0297,681803,247696,17687.6531,63693.4376,68,0,1,0
B148909,148909,Z0297,681818,247709,17414.3543,63892.4796,68,0,1,0
B148910,148910,Z0297,681833,247722,19459.956,64887.6896,69,0,1,0
B148911,148911,Z1439,681891,247778,7787.9851,19226.5926,20,0,1,0
B148912,148912,Z1439,681852,247764,192176.1652,146384.2843,157,0,1,0
B148913,148913,Z0298,681767,247746,50682.711,161603.46,174,0,1,0
B148914,148914,Z1440,681780,247797,201130.8612,216113.4246,297,0,1,0
B148915,148915,Z1440,681785,247837,8789.877,22886.212,31,0,1,0
B148916,148916,Z1439,681856,247795,7735.0886,19954.8726,21,0,1,0
B148917,148917,Z1440,681835,247814,8258.9449,21503.8233,29,0,1,0
B148918,148918,Z1439,681862,247809,8392.2253,24033.2407,25,0,1,0
B148919,148919,Z1439,681897,247791,9144.9825,22576.6807,24,0,1,0
B148920,148920,Z0015,681909,247816,5836.4254,19610.9813,28,0,1,0
B148921,148921,Z1439,681886,247799,8200.9843,20246.1846,21,0,1,0
B148922,148922,Z0015,681897,247822,9296.9609,31238.7313,45,0,1,0
B148923,148923,Z1439,681875,247805,7069.814,20246.1846,21,0,1,0
B148924,148924,Z0015,681885,247829,6972.7207,23429.0485,33,0,1,0
B148925,148925,Z0015,681874,247836,10020.0578,33668.4104,48,0,1,0
B148926,148926,Z0015,681880,247852,9142.0115,34404.2561,49,0,1,0
B148927,148927,Z0024,681935,247874,6353.895,16095.0359,25,0,1,0
B148928,148928,Z0024,681926,247879,6056.9841,15342.9314,24,0,1,0
B148929,148929,Z0015,681924,247851,6146.3241,20652.2724,29,0,1,0
B148930,148930,Z0024,681917,247884,6711.2121,17298.4031,27,0,1,0
B148931,148931,Z0015,681912,247857,9296.9609,31238.7313,45,0,1,0
B148932,148932,Z0024,681905,247889,8458.8915,23014.3971,36,0,1,0
B148933,148933,Z0015,681900,247863,6921.0709,23255.5,33,0,1,0
B148934,148934,Z0015,681887,247867,10381.6063,34883.25,50,0,1,0
B148935,148935,Z0024,681899,247899,9679.2981,24518.6061,39,0,1,0
B148936,148936,Z0020,681848,247850,11932.3685,37033.4262,60,0,1,0
B148937,148937,Z1440,681837,247825,7315.0655,19046.2435,26,0,1,0
B148938,148938,Z0020,681832,247855,9076.7589,28170.7259,45,0,1,0
B148939,148939,Z1440,681825,247830,6076.2237,15820.67,21,0,1,0
B148940,148940,Z0020,681818,247863,9178.745,28487.2509,46,0,1,0
B148941,148941,Z1440,681814,247835,9967.6921,26879.7792,37,0,1,0
B148942,148942,Z1440,681803,247841,6076.2237,15820.67,21,0,1,0
B148943,148943,Z1440,681793,247847,7433.0504,19353.441,26,0,1,0
B148944,148944,Z0020,681856,247865,9968.1171,28645.5134,46,0,1,0
B148945,148945,Z0020,681861,247881,13584.5426,35134.2761,57,0,1,0
B148946,148946,Z0020,681847,247890,10122.5188,28170.7259,45,0,1,0
B148947,148947,Z0020,681833,247897,9076.7589,28170.7259,45,0,1,0
B148948,148948,Z0020,681818,247902,10810.5219,33551.6511,54,0,1,0
B148949,148949,Z0020,681810,247888,9178.745,28487.2509,46,0,1,0
B148950,148950,Z0020,681804,247872,11575.4173,35925.5887,58,0,1,0
B148951,148951,Z0021,681872,247906,7447.4004,19135.5046,31,0,1,0
B148952,148952,Z0021,681860,247912,7622.6813,19585.875,31,0,1,0
B148953,148953,Z0021,681851,247917,4439.0909,11405.8919,18,0,1,0
B148954,148954,Z0021,681842,247922,7273.1386,18687.7527,30,0,1,0
B148955,148955,Z0021,681832,247931,10904.1029,28017.2276,45,0,1,0
B148956,148956,Z0021,681877,247914,5062.7648,13008.3726,21,0,1,0
B148957,148957,Z0021,681880,247923,6603.6063,16967.4425,27,0,1,0
B148958,148958,Z0024,681906,247913,10748.1776,27226.1822,43,0,1,0
B148959,148959,Z0024,681914,247927,7863.0219,28880.8121,46,0,1,0
B148960,148960,Z0012,681806,247940,7398.5261,23295.3724,32,0,1,0
B148961,148961,Z0012,681813,247953,9750.7471,33918.0622,47,0,1,0
B148962,148962,Z0021,681839,247947,11407.526,29310.7333,47,0,1,0
B148963,148963,Z0012,681818,247965,4653.4178,21245.3796,30,0,1,0
B148964,148964,Z0021,681886,247937,14405.6448,37014.1617,60,0,1,0
B148965,148965,Z0021,681876,247946,7092.7623,18224.2901,29,0,1,0
B148966,148966,Z0021,681867,247951,7318.9969,18805.5821,30,0,1,0
B148967,148967,Z0021,681857,247956,6420.1728,16496.1247,26,0,1,0
B148968,148968,Z0021,681846,247960,21591.6,19936.745,32,0,1,0
B148969,148969,Z0012,681820,247975,9706.8662,30563.5286,43,0,1,0
B148970,148970,Z0012,681807,247981,6735.21,22363.5575,31,0,1,0
B148971,148971,Z0012,681797,247985,7296.4775,24227.1873,34,0,1,0
B148972,148972,Z0012,681787,247991,7409.7514,25531.7282,36,0,1,0
B148973,148973,Z0012,681774,247996,8817.0021,29818.0767,42,0,1,0
B148977,148977,Z0012,681768,247983,7604.6643,25718.0911,36,0,1,0
B148984,148984,Z0010,681707,247964,8244.5208,26271.6606,48,0,1,0
B148990,148990,Z0012,681761,247969,10966.1464,37086.2329,52,0,1,0
B148991,148991,Z0012,681796,247946,6514.7849,20872.6537,29,0,1,0
B148992,148992,Z0012,681786,247951,5939.2306,21059.0167,29,0,1,0
B148993,148993,Z0012,681777,247955,6227.0077,21059.0167,29,0,1,0
B148994,148994,Z0012,681768,247960,6382.1217,21990.8316,31,0,1,0
B148995,148995,Z0013,681792,247918,7945.8848,40994.0749,63,0,1,0
B148996,148996,Z0013,681757,247935,6415.0916,22480.6217,34,0,1,0
B148997,148997,Z0013,681748,247939,7679.3946,28525.8309,44,0,1,0
B148998,148998,Z0013,681788,247902,9178.6565,35515.6041,55,0,1,0
B148999,148999,Z0013,681741,247903,21073.1345,21724.9706,33,0,1,0
B149000,149000,Z0013,681733,247909,8952.8518,30792.7844,47,0,1,0
B149001,149001,Z0013,681739,247920,4656.4594,20591.4938,31,0,1,0
B149002,149002,Z0010,681714,247929,4425.0253,14100.6088,25,0,1,0
B149003,149003,Z0013,681743,247929,5986.8764,20591.4938,31,0,1,0
B149004,149004,Z0010,681718,247937,5263.4511,18784.9794,34,0,1,0
B149005,149005,Z0010,681722,247946,4471.6045,14106.5459,25,0,1,0
B149006,149006,Z0010,681722,247956,8710.3129,27755.9352,50,0,1,0
B149007,149007,Z0243,681751,247826,10127.0097,29499.7484,31,0,1,0
B149008,149008,Z0243,681757,247840,8940.2667,27127.9093,28,0,1,0
B149009,149009,Z0244,681732,247843,21896.233,41345.85,44,0,1,0
B149010,149010,Z0243,681763,247850,5166.3016,13934.5545,14,0,1,0
B149011,149011,Z0243,681750,247866,7254.8065,32019.8274,34,0,1,0
B149012,149012,Z0243,681739,247874,8382.5178,21050.0717,22,0,1,0
B149013,149013,Z0243,681724,247881,10992.1311,32168.0673,34,0,1,0
B149014,149014,Z0245,681698,247828,17561.076,49870.23,53,0,1,0
B149015,149015,Z0243,681715,247868,9465.4463,27572.6291,29,0,1,0
B149016,149016,Z0243,681766,247860,9224.23,23570.1507,25,0,1,0
B149017,149017,Z0010,681693,247971,8384.2584,26716.9429,48,0,1,0
B149018,149018,Z0010,681679,247979,8337.6792,26568.5155,48,0,1,0
B149019,149019,Z0010,681666,247987,8337.6792,26568.5155,48,0,1,0
B149020,149020,Z0010,681648,247994,13694.2888,47651.152,87,0,1,0
B149021,149021,Z0010,681638,247981,6847.1444,22255.2135,40,0,1,0
B149022,149022,Z0010,681631,247967,8430.8376,31056.9619,56,0,1,0
B149023,149023,Z0010,681706,247922,10340.5854,32950.8963,60,0,1,0
B149024,149024,Z0010,681685,247936,139097.2807,50925.4618,93,0,1,0
B149025,149025,Z0010,681666,247944,7778.7287,23549.5009,43,0,1,0
B149026,149026,Z0010,681653,247952,7732.1494,24638.9585,45,0,1,0
B149027,149027,Z0010,681640,247958,7499.2534,23896.8212,43,0,1,0
B149028,149028,Z0139,681628,247931,8461.191,31165.2973,33,0,1,0
B149029,149029,Z0139,681612,247940,8586.2332,31625.8682,33,0,1,0
B149030,149030,Z0139,681689,247899,5710.2619,21032.7376,22,0,1,0
B149031,149031,Z0139,681669,247907,20256.8415,74612.4852,79,0,1,0
B149032,149032,Z0139,681645,247922,8836.3177,32547.01,34,0,1,0
B149033,149033,Z0139,681674,247854,13879.6877,51123.3695,54,0,1,0
B149034,149034,Z0139,681686,247867,5668.5812,20879.214,22,0,1,0
B149035,149035,Z0139,681692,247880,5668.5812,20879.214,22,0,1,0
B149036,149036,Z0139,681698,247892,5085.0507,18729.8831,20,0,1,0
B149037,149037,Z0138,681614,247857,9080.8741,27027.1588,29,0,1,0
B149038,149038,Z0138,681599,247866,9284.9387,27634.5107,29,0,1,0
B149039,149039,Z0139,681603,247904,7169.0879,26406.0647,28,0,1,0
B149040,149040,Z0139,681617,247897,6752.2805,24870.8284,26,0,1,0
B149041,149041,Z0139,681630,247889,6752.2805,24870.8284,26,0,1,0
B149042,149042,Z0139,681644,247882,8127.745,29937.1083,32,0,1,0
B149043,149043,Z0139,681657,247869,9669.9326,35617.4826,38,0,1,0
B149044,149044,Z0137,681639,247793,10365.573,29898.2835,32,0,1,0
B149045,149045,Z0137,681629,247805,8877.4462,25605.9557,28,0,1,0
B149046,149046,Z0137,681615,247816,10827.4054,31230.3852,34,0,1,0
B149047,149047,Z0137,681599,247825,9390.5933,27086.0687,29,0,1,0
B149048,149048,Z0138,681651,247828,9386.971,27938.1866,30,0,1,0
B149049,149049,Z0138,681640,247839,8774.7772,26116.131,28,0,1,0
B149050,149050,Z0138,681628,247850,8723.7611,25964.293,27,0,1,0
B149051,149051,Z0137,681613,247758,687941.7743,267308.4157,294,0,1,0
B149052,149052,Z0137,681635,247775,10246.5228,30786.3513,33,0,1,0
B149053,149053,Z1147,682015,247647,7129.7838,20973.9596,24,0,1,0
B149054,149054,Z1147,682025,247669,8857.5066,21396.2541,24,0,1,0
B149055,149055,Z1147,682030,247680,8787.2574,19284.7817,22,0,1,0
